task_id,learner_id,iteration,surv.graf,surv.harrell_c,algo,PCA,Tuning
Clinical Data & Radiomics Liver,"glmnet (no PCA, untuned)",8,0.249024120178736,0.620620608329773,cv_glmnet,no PCA,untuned
Clinical Data & Radiomics Liver,"glmnet (no PCA, untuned)",9,0.199620508589733,0.632575750350952,cv_glmnet,no PCA,untuned
Clinical Data & Radiomics Liver,"glmnet (no PCA, untuned)",10,0.210303649351547,0.681086540222168,cv_glmnet,no PCA,untuned
Clinical Data & Radiomics Liver,"glmnet (PCA, untuned)",1,0.16901031361962,0.5,cv_glmnet,PCA,untuned
Clinical Data & Radiomics Liver,"glmnet (PCA, untuned)",2,0.17527204263344,0.5,cv_glmnet,PCA,untuned
Clinical Data & Radiomics Liver,"glmnet (PCA, untuned)",3,0.197194738921764,0.5,cv_glmnet,PCA,untuned
Clinical Data & Radiomics Liver,"glmnet (PCA, untuned)",4,0.192129269456782,0.5,cv_glmnet,PCA,untuned
Clinical Data & Radiomics Liver,"glmnet (PCA, untuned)",5,0.170490633733861,0.5,cv_glmnet,PCA,untuned
Clinical Data & Radiomics Liver,"glmnet (PCA, untuned)",6,0.188931753577806,0.5,cv_glmnet,PCA,untuned
Clinical Data & Radiomics Liver,"glmnet (PCA, untuned)",7,0.192637404811705,0.5,cv_glmnet,PCA,untuned
Clinical Data & Radiomics Liver,"glmnet (PCA, untuned)",8,0.17197399949559,0.5,cv_glmnet,PCA,untuned
Clinical Data & Radiomics Liver,"glmnet (PCA, untuned)",9,0.188956238705396,0.5,cv_glmnet,PCA,untuned
Clinical Data & Radiomics Liver,"glmnet (PCA, untuned)",10,0.194551415641507,0.5,cv_glmnet,PCA,untuned
Clinical Data & Radiomics Liver,"RSF (no PCA, untuned)",1,0.161193853177484,0.649681508541107,rfsrc,no PCA,untuned
Clinical Data & Radiomics Liver,"RSF (no PCA, untuned)",2,0.177390551901687,0.570057570934296,rfsrc,no PCA,untuned
Clinical Data & Radiomics Liver,"RSF (no PCA, untuned)",3,0.189380990345107,0.631918847560883,rfsrc,no PCA,untuned
Clinical Data & Radiomics Liver,"RSF (no PCA, untuned)",4,0.188609540647362,0.584014534950256,rfsrc,no PCA,untuned
Clinical Data & Radiomics Liver,"RSF (no PCA, untuned)",5,0.174429367454726,0.48120990395546,rfsrc,no PCA,untuned
Clinical Data & Radiomics Liver,"RSF (no PCA, untuned)",6,0.185935630012718,0.550792157649994,rfsrc,no PCA,untuned
Clinical Data & Radiomics Liver,"RSF (no PCA, untuned)",7,0.19266497191477,0.567136168479919,rfsrc,no PCA,untuned
Clinical Data & Radiomics Liver,"RSF (no PCA, untuned)",8,0.149876278580355,0.604604601860046,rfsrc,no PCA,untuned
Clinical Data & Radiomics Liver,"RSF (no PCA, untuned)",9,0.165474959055273,0.66856062412262,rfsrc,no PCA,untuned
Clinical Data & Radiomics Liver,"RSF (no PCA, untuned)",10,0.192804361109658,0.619718313217163,rfsrc,no PCA,untuned
Clinical Data & Radiomics Liver,"RSF (PCA, untuned)",1,0.189086503213402,0.549590528011322,rfsrc,PCA,untuned
Clinical Data & Radiomics Liver,"RSF (PCA, untuned)",2,0.201965189037531,0.531669855117798,rfsrc,PCA,untuned
Clinical Data & Radiomics Liver,"RSF (PCA, untuned)",3,0.221677083979564,0.638376355171204,rfsrc,PCA,untuned
Clinical Data & Radiomics Liver,"RSF (PCA, untuned)",4,0.204670133132663,0.574931859970093,rfsrc,PCA,untuned
Clinical Data & Radiomics Liver,"RSF (PCA, untuned)",5,0.179429976755182,0.506874442100525,rfsrc,PCA,untuned
Clinical Data & Radiomics Liver,"RSF (PCA, untuned)",6,0.18619085432208,0.607642114162445,rfsrc,PCA,untuned
Clinical Data & Radiomics Liver,"RSF (PCA, untuned)",7,0.190264121838094,0.538028180599213,rfsrc,PCA,untuned
Clinical Data & Radiomics Liver,"RSF (PCA, untuned)",8,0.169141747645341,0.589589595794678,rfsrc,PCA,untuned
Clinical Data & Radiomics Liver,"RSF (PCA, untuned)",9,0.187962095211849,0.659090936183929,rfsrc,PCA,untuned
Clinical Data & Radiomics Liver,"RSF (PCA, untuned)",10,0.210101336992603,0.555332005023956,rfsrc,PCA,untuned
Clinical Data & Radiomics Liver,"xgboost (no PCA, untuned)",1,0.381748272679224,0.539581418037415,xgboost,no PCA,untuned
Clinical Data & Radiomics Liver,"xgboost (no PCA, untuned)",2,0.408284074198126,0.468330144882202,xgboost,no PCA,untuned
Clinical Data & Radiomics Liver,"xgboost (no PCA, untuned)",3,0.376341867720891,0.468634694814682,xgboost,no PCA,untuned
Clinical Data & Radiomics Liver,"xgboost (no PCA, untuned)",4,0.375132377921992,0.488646686077118,xgboost,no PCA,untuned
Clinical Data & Radiomics Liver,"xgboost (no PCA, untuned)",5,0.412446275312487,0.498625129461288,xgboost,no PCA,untuned
Clinical Data & Radiomics Liver,"xgboost (no PCA, untuned)",6,0.438459391765486,0.515377461910248,xgboost,no PCA,untuned
Clinical Data & Radiomics Liver,"xgboost (no PCA, untuned)",7,0.449211936975585,0.523943662643433,xgboost,no PCA,untuned
Clinical Data & Radiomics Liver,"xgboost (no PCA, untuned)",8,0.448826731381661,0.481481492519379,xgboost,no PCA,untuned
Clinical Data & Radiomics Liver,"xgboost (no PCA, untuned)",9,0.437113622887761,0.487689405679703,xgboost,no PCA,untuned
Clinical Data & Radiomics Liver,"xgboost (no PCA, untuned)",10,0.347130957073272,0.471830993890762,xgboost,no PCA,untuned
Clinical Data & Radiomics Liver,"xgboost (PCA, untuned)",1,0.381748272679224,0.53230208158493,xgboost,PCA,untuned
Clinical Data & Radiomics Liver,"xgboost (PCA, untuned)",2,0.408284074198126,0.550863742828369,xgboost,PCA,untuned
Clinical Data & Radiomics Liver,"xgboost (PCA, untuned)",3,0.376341867720891,0.529520273208618,xgboost,PCA,untuned
Clinical Data & Radiomics Liver,"xgboost (PCA, untuned)",4,0.375132377921992,0.4087193608284,xgboost,PCA,untuned
Clinical Data & Radiomics Liver,"xgboost (PCA, untuned)",5,0.412446275312487,0.507791042327881,xgboost,PCA,untuned
Clinical Data & Radiomics Liver,"xgboost (PCA, untuned)",6,0.438459391765486,0.467847168445587,xgboost,PCA,untuned
Clinical Data & Radiomics Liver,"xgboost (PCA, untuned)",7,0.449211936975585,0.458215951919556,xgboost,PCA,untuned
Clinical Data & Radiomics Liver,"xgboost (PCA, untuned)",8,0.448826731381661,0.456456452608109,xgboost,PCA,untuned
Clinical Data & Radiomics Liver,"xgboost (PCA, untuned)",9,0.437113622887761,0.352272719144821,xgboost,PCA,untuned
Clinical Data & Radiomics Liver,"xgboost (PCA, untuned)",10,0.347130957073272,0.468812882900238,xgboost,PCA,untuned
Clinical Data & Radiomics Tumor,"glmnet (no PCA, untuned)",1,0.292538285909973,0.659690618515015,cv_glmnet,no PCA,untuned
Clinical Data & Radiomics Tumor,"glmnet (no PCA, untuned)",2,0.325880690483546,0.612284064292908,cv_glmnet,no PCA,untuned
Clinical Data & Radiomics Tumor,"glmnet (no PCA, untuned)",3,0.259978102705551,0.674354255199432,cv_glmnet,no PCA,untuned
Clinical Data & Radiomics Tumor,"glmnet (no PCA, untuned)",4,0.2643328983723,0.583106279373169,cv_glmnet,no PCA,untuned
Clinical Data & Radiomics Tumor,"glmnet (no PCA, untuned)",5,0.411017239045135,0.582034826278687,cv_glmnet,no PCA,untuned
Clinical Data & Radiomics Tumor,"glmnet (no PCA, untuned)",6,0.323303401347783,0.689655184745789,cv_glmnet,no PCA,untuned
Clinical Data & Radiomics Tumor,"glmnet (no PCA, untuned)",7,0.298223627000422,0.621596217155457,cv_glmnet,no PCA,untuned
Clinical Data & Radiomics Tumor,"glmnet (no PCA, untuned)",8,0.307534380867552,0.689689695835114,cv_glmnet,no PCA,untuned
Clinical Data & Radiomics Tumor,"glmnet (no PCA, untuned)",9,0.297244853024457,0.589962124824524,cv_glmnet,no PCA,untuned
Clinical Data & Radiomics Tumor,"glmnet (no PCA, untuned)",10,0.278594280403936,0.677062392234802,cv_glmnet,no PCA,untuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, untuned)",1,0.16901031361962,0.5,cv_glmnet,PCA,untuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, untuned)",2,0.17527204263344,0.5,cv_glmnet,PCA,untuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, untuned)",3,0.197194738921764,0.5,cv_glmnet,PCA,untuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, untuned)",4,0.192129269456782,0.5,cv_glmnet,PCA,untuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, untuned)",5,0.170490633733861,0.5,cv_glmnet,PCA,untuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, untuned)",6,0.188931753577806,0.5,cv_glmnet,PCA,untuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, untuned)",7,0.192637404811705,0.5,cv_glmnet,PCA,untuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, untuned)",8,0.17197399949559,0.5,cv_glmnet,PCA,untuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, untuned)",9,0.188956238705396,0.5,cv_glmnet,PCA,untuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, untuned)",10,0.194551415641507,0.5,cv_glmnet,PCA,untuned
Clinical Data & Radiomics Tumor,"RSF (no PCA, untuned)",1,0.16211680883004,0.630573272705078,rfsrc,no PCA,untuned
Clinical Data & Radiomics Tumor,"RSF (no PCA, untuned)",2,0.16884642897775,0.611324369907379,rfsrc,no PCA,untuned
Clinical Data & Radiomics Tumor,"RSF (no PCA, untuned)",3,0.170301097413733,0.726937294006348,rfsrc,no PCA,untuned
Clinical Data & Radiomics Tumor,"RSF (no PCA, untuned)",4,0.183543239760613,0.582198023796082,rfsrc,no PCA,untuned
Clinical Data & Radiomics Tumor,"RSF (no PCA, untuned)",5,0.164200138088491,0.547204375267029,rfsrc,no PCA,untuned
Clinical Data & Radiomics Tumor,"RSF (no PCA, untuned)",6,0.16269808634166,0.649580597877502,rfsrc,no PCA,untuned
Clinical Data & Radiomics Tumor,"RSF (no PCA, untuned)",7,0.176821370729573,0.62065726518631,rfsrc,no PCA,untuned
Clinical Data & Radiomics Tumor,"RSF (no PCA, untuned)",8,0.149960105459948,0.669669687747955,rfsrc,no PCA,untuned
Clinical Data & Radiomics Tumor,"RSF (no PCA, untuned)",9,0.162438972150518,0.644886374473572,rfsrc,no PCA,untuned
Clinical Data & Radiomics Tumor,"RSF (no PCA, untuned)",10,0.178943244843258,0.656941652297974,rfsrc,no PCA,untuned
Clinical Data & Radiomics Tumor,"RSF (PCA, untuned)",1,0.196909742454683,0.498635113239288,rfsrc,PCA,untuned
Clinical Data & Radiomics Tumor,"RSF (PCA, untuned)",2,0.205457044658286,0.532629549503326,rfsrc,PCA,untuned
Clinical Data & Radiomics Tumor,"RSF (PCA, untuned)",3,0.232656492016653,0.530442833900452,rfsrc,PCA,untuned
Clinical Data & Radiomics Tumor,"RSF (PCA, untuned)",4,0.211039217754481,0.594005465507507,rfsrc,PCA,untuned
Clinical Data & Radiomics Tumor,"RSF (PCA, untuned)",5,0.182452122489538,0.440879940986633,rfsrc,PCA,untuned
Clinical Data & Radiomics Tumor,"RSF (PCA, untuned)",6,0.191550455588367,0.601118385791779,rfsrc,PCA,untuned
Clinical Data & Radiomics Tumor,"RSF (PCA, untuned)",7,0.198534661348163,0.467605620622635,rfsrc,PCA,untuned
Clinical Data & Radiomics Tumor,"RSF (PCA, untuned)",8,0.184800889283515,0.496496498584747,rfsrc,PCA,untuned
Clinical Data & Radiomics Tumor,"RSF (PCA, untuned)",9,0.201306008345299,0.601325750350952,rfsrc,PCA,untuned
Clinical Data & Radiomics Tumor,"RSF (PCA, untuned)",10,0.224272624567286,0.505030155181885,rfsrc,PCA,untuned
Clinical Data & Radiomics Tumor,"xgboost (no PCA, untuned)",1,0.381748272679224,0.498635113239288,xgboost,no PCA,untuned
Clinical Data & Radiomics Tumor,"xgboost (no PCA, untuned)",2,0.408284074198126,0.564299404621124,xgboost,no PCA,untuned
Clinical Data & Radiomics Tumor,"xgboost (no PCA, untuned)",3,0.376341867720891,0.551660537719727,xgboost,no PCA,untuned
Clinical Data & Radiomics Tumor,"xgboost (no PCA, untuned)",4,0.375132377921992,0.435967296361923,xgboost,no PCA,untuned
Clinical Data & Radiomics Tumor,"xgboost (no PCA, untuned)",5,0.412446275312487,0.498625129461288,xgboost,no PCA,untuned
Clinical Data & Radiomics Tumor,"xgboost (no PCA, untuned)",6,0.438459391765486,0.510717630386353,xgboost,no PCA,untuned
Clinical Data & Radiomics Tumor,"xgboost (no PCA, untuned)",7,0.449211936975585,0.540845096111298,xgboost,no PCA,untuned
Clinical Data & Radiomics Tumor,"xgboost (no PCA, untuned)",8,0.448826731381661,0.660660684108734,xgboost,no PCA,untuned
Clinical Data & Radiomics Tumor,"xgboost (no PCA, untuned)",9,0.437113622887761,0.506628811359406,xgboost,no PCA,untuned
Clinical Data & Radiomics Tumor,"xgboost (no PCA, untuned)",10,0.347130957073272,0.559356153011322,xgboost,no PCA,untuned
Clinical Data & Radiomics Tumor,"xgboost (PCA, untuned)",1,0.381748272679224,0.593266606330872,xgboost,PCA,untuned
Clinical Data & Radiomics Tumor,"xgboost (PCA, untuned)",2,0.408284074198126,0.572936654090881,xgboost,PCA,untuned
Clinical Data & Radiomics Tumor,"xgboost (PCA, untuned)",3,0.376341867720891,0.583025813102722,xgboost,PCA,untuned
Clinical Data & Radiomics Tumor,"xgboost (PCA, untuned)",4,0.375132377921992,0.446866482496262,xgboost,PCA,untuned
Clinical Data & Radiomics Tumor,"xgboost (PCA, untuned)",5,0.412446275312487,0.522456467151642,xgboost,PCA,untuned
Clinical Data & Radiomics Tumor,"xgboost (PCA, untuned)",6,0.438459391765486,0.520037293434143,xgboost,PCA,untuned
Clinical Data & Radiomics Tumor,"xgboost (PCA, untuned)",7,0.449211936975585,0.557746469974518,xgboost,PCA,untuned
Clinical Data & Radiomics Tumor,"xgboost (PCA, untuned)",8,0.443773847220444,0.566566586494446,xgboost,PCA,untuned
Clinical Data & Radiomics Tumor,"xgboost (PCA, untuned)",9,0.437113622887761,0.45928031206131,xgboost,PCA,untuned
Clinical Data & Radiomics Tumor,"xgboost (PCA, untuned)",10,0.347130957073272,0.568410456180573,xgboost,PCA,untuned
Radiomics Liver,"glmnet (no PCA, tuned)",1,0.16901031361962,0.5,cv_glmnet,no PCA,tuned
Radiomics Liver,"glmnet (no PCA, tuned)",2,0.17527204263344,0.5,cv_glmnet,no PCA,tuned
Radiomics Liver,"glmnet (no PCA, tuned)",3,0.197194738921764,0.5,cv_glmnet,no PCA,tuned
Radiomics Liver,"glmnet (no PCA, tuned)",4,0.192129269456782,0.5,cv_glmnet,no PCA,tuned
Radiomics Liver,"glmnet (no PCA, tuned)",6,0.188931753577806,0.5,cv_glmnet,no PCA,tuned
Radiomics Liver,"glmnet (no PCA, tuned)",7,0.192637404811705,0.5,cv_glmnet,no PCA,tuned
Radiomics Liver,"glmnet (no PCA, tuned)",8,0.17197399949559,0.5,cv_glmnet,no PCA,tuned
Radiomics Liver,"glmnet (no PCA, tuned)",9,0.188956238705396,0.5,cv_glmnet,no PCA,tuned
Radiomics Liver,"glmnet (no PCA, tuned)",10,0.194551415641507,0.5,cv_glmnet,no PCA,tuned
Radiomics Liver,"glmnet (PCA, tuned)",1,0.16901031361962,0.5,cv_glmnet,PCA,tuned
Radiomics Liver,"glmnet (PCA, tuned)",2,0.17527204263344,0.5,cv_glmnet,PCA,tuned
Radiomics Liver,"glmnet (PCA, tuned)",3,0.197194738921764,0.5,cv_glmnet,PCA,tuned
Radiomics Liver,"glmnet (PCA, tuned)",4,0.192129269456782,0.5,cv_glmnet,PCA,tuned
Radiomics Liver,"glmnet (PCA, tuned)",5,0.170490633733861,0.5,cv_glmnet,PCA,tuned
Radiomics Liver,"glmnet (PCA, tuned)",6,0.188931753577806,0.5,cv_glmnet,PCA,tuned
Radiomics Liver,"glmnet (PCA, tuned)",7,0.192637404811705,0.5,cv_glmnet,PCA,tuned
Radiomics Liver,"glmnet (PCA, tuned)",8,0.17197399949559,0.5,cv_glmnet,PCA,tuned
Radiomics Tumor,"glmnet (no PCA, tuned)",2,0.17527204263344,0.5,cv_glmnet,no PCA,tuned
Radiomics Tumor,"glmnet (no PCA, tuned)",3,0.197194738921764,0.5,cv_glmnet,no PCA,tuned
Radiomics Tumor,"glmnet (no PCA, tuned)",4,0.192129269456782,0.5,cv_glmnet,no PCA,tuned
Radiomics Tumor,"glmnet (no PCA, tuned)",6,0.188931753577806,0.5,cv_glmnet,no PCA,tuned
Radiomics Tumor,"glmnet (no PCA, tuned)",8,0.17197399949559,0.5,cv_glmnet,no PCA,tuned
Radiomics Tumor,"glmnet (no PCA, tuned)",10,0.194551415641507,0.5,cv_glmnet,no PCA,tuned
Radiomics Tumor,"glmnet (PCA, tuned)",2,0.17527204263344,0.5,cv_glmnet,PCA,tuned
Radiomics Tumor,"glmnet (PCA, tuned)",3,0.197194738921764,0.5,cv_glmnet,PCA,tuned
Radiomics Tumor,"glmnet (PCA, tuned)",4,0.192129269456782,0.5,cv_glmnet,PCA,tuned
Radiomics Tumor,"glmnet (PCA, tuned)",5,0.170490633733861,0.5,cv_glmnet,PCA,tuned
Radiomics Tumor,"glmnet (PCA, tuned)",6,0.188931753577806,0.5,cv_glmnet,PCA,tuned
Radiomics Tumor,"glmnet (PCA, tuned)",7,0.192637404811705,0.5,cv_glmnet,PCA,tuned
Radiomics Tumor,"glmnet (PCA, tuned)",9,0.191927309853073,0.578598499298096,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (no PCA, tuned)",1,0.16901031361962,0.5,cv_glmnet,no PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (no PCA, tuned)",2,0.17527204263344,0.5,cv_glmnet,no PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (no PCA, tuned)",3,0.197194738921764,0.5,cv_glmnet,no PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (no PCA, tuned)",4,0.192129269456782,0.5,cv_glmnet,no PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (no PCA, tuned)",6,0.188931753577806,0.5,cv_glmnet,no PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (no PCA, tuned)",7,0.192637404811705,0.5,cv_glmnet,no PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (no PCA, tuned)",8,0.17197399949559,0.5,cv_glmnet,no PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (PCA, tuned)",1,0.16901031361962,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (PCA, tuned)",2,0.17527204263344,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (PCA, tuned)",3,0.197194738921764,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (PCA, tuned)",4,0.192129269456782,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (PCA, tuned)",5,0.170490633733861,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (PCA, tuned)",6,0.188931753577806,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (PCA, tuned)",7,0.192637404811705,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (PCA, tuned)",8,0.186637742902558,0.599599599838257,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (PCA, tuned)",9,0.188956238705396,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Liver,"glmnet (PCA, tuned)",10,0.194551415641507,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (no PCA, tuned)",3,0.197194738921764,0.5,cv_glmnet,no PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (no PCA, tuned)",4,0.192129269456782,0.5,cv_glmnet,no PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (no PCA, tuned)",7,0.192637404811705,0.5,cv_glmnet,no PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (no PCA, tuned)",8,0.312301885581168,0.694694697856903,cv_glmnet,no PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (no PCA, tuned)",9,0.188956238705396,0.5,cv_glmnet,no PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (no PCA, tuned)",10,0.194551415641507,0.5,cv_glmnet,no PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, tuned)",1,0.16901031361962,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, tuned)",2,0.17527204263344,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, tuned)",3,0.209251588165955,0.623616218566895,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, tuned)",4,0.192129269456782,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, tuned)",5,0.170490633733861,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, tuned)",6,0.188931753577806,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, tuned)",7,0.192637404811705,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, tuned)",8,0.187535415805831,0.531531512737274,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, tuned)",9,0.188956238705396,0.5,cv_glmnet,PCA,tuned
Clinical Data & Radiomics Tumor,"glmnet (PCA, tuned)",10,0.194551415641507,0.5,cv_glmnet,PCA,tuned
Radiomics Liver,"RSF (no PCA, tuned)",1,0.159521374817293,0.66424024105072,rfsrc,no PCA,tuned
Radiomics Liver,"RSF (no PCA, tuned)",2,0.175954836428702,0.578694820404053,rfsrc,no PCA,tuned
Radiomics Liver,"RSF (no PCA, tuned)",3,0.186309747751092,0.623616218566895,rfsrc,no PCA,tuned
Radiomics Liver,"RSF (no PCA, tuned)",4,0.18558738451951,0.581289708614349,rfsrc,no PCA,tuned
Radiomics Liver,"RSF (no PCA, tuned)",5,0.168450314058564,0.509624183177948,rfsrc,no PCA,tuned
Radiomics Liver,"RSF (no PCA, tuned)",6,0.183661642903583,0.563839673995972,rfsrc,no PCA,tuned
Radiomics Liver,"RSF (no PCA, tuned)",7,0.190811520773873,0.554929554462433,rfsrc,no PCA,tuned
Radiomics Liver,"RSF (no PCA, tuned)",8,0.158936897440126,0.554554581642151,rfsrc,no PCA,tuned
Radiomics Liver,"RSF (no PCA, tuned)",9,0.17439791189805,0.625,rfsrc,no PCA,tuned
Radiomics Liver,"RSF (no PCA, tuned)",10,0.194159005386767,0.578470826148987,rfsrc,no PCA,tuned
Radiomics Liver,"RSF (PCA, tuned)",1,0.170835931975541,0.597816169261932,rfsrc,PCA,tuned
Radiomics Liver,"RSF (PCA, tuned)",2,0.171261242868205,0.552783131599426,rfsrc,PCA,tuned
Radiomics Liver,"RSF (PCA, tuned)",3,0.196386478810594,0.612546145915985,rfsrc,PCA,tuned
Radiomics Liver,"RSF (PCA, tuned)",4,0.184547266249722,0.589464128017426,rfsrc,PCA,tuned
Radiomics Liver,"RSF (PCA, tuned)",5,0.168561909391991,0.526122808456421,rfsrc,PCA,tuned
Radiomics Liver,"RSF (PCA, tuned)",6,0.172759819356009,0.684063374996185,rfsrc,PCA,tuned
Radiomics Liver,"RSF (PCA, tuned)",7,0.18179599448779,0.60375589132309,rfsrc,PCA,tuned
Radiomics Liver,"RSF (PCA, tuned)",8,0.166198477553465,0.574574589729309,rfsrc,PCA,tuned
Radiomics Liver,"RSF (PCA, tuned)",9,0.175074832612468,0.625946998596191,rfsrc,PCA,tuned
Radiomics Liver,"RSF (PCA, tuned)",10,0.19328684008508,0.559356153011322,rfsrc,PCA,tuned
Radiomics Liver,"xgboost (no PCA, tuned)",1,0.216190638496317,0.585077345371246,xgboost,no PCA,tuned
Radiomics Liver,"xgboost (no PCA, tuned)",2,0.198291973778397,0.547024965286255,xgboost,no PCA,tuned
Radiomics Liver,"xgboost (no PCA, tuned)",3,0.255818213754616,0.632841348648071,xgboost,no PCA,tuned
Radiomics Liver,"xgboost (no PCA, tuned)",4,0.219516378253503,0.584922790527344,xgboost,no PCA,tuned
Radiomics Liver,"xgboost (no PCA, tuned)",5,0.179836642152603,0.491292387247086,xgboost,no PCA,tuned
Radiomics Liver,"xgboost (no PCA, tuned)",6,0.212773390046083,0.569431483745575,xgboost,no PCA,tuned
Radiomics Liver,"xgboost (no PCA, tuned)",7,0.203299248869554,0.498591542243958,xgboost,no PCA,tuned
Radiomics Liver,"xgboost (no PCA, tuned)",8,0.182586665092993,0.494494497776031,xgboost,no PCA,tuned
Radiomics Liver,"xgboost (no PCA, tuned)",9,0.217289905052132,0.651515126228333,xgboost,no PCA,tuned
Radiomics Liver,"xgboost (no PCA, tuned)",10,0.230327359204225,0.567404448986053,xgboost,no PCA,tuned
Radiomics Liver,"xgboost (PCA, tuned)",1,0.175642641964214,0.535031855106354,xgboost,PCA,tuned
Radiomics Liver,"xgboost (PCA, tuned)",2,0.182355510005617,0.533589243888855,xgboost,PCA,tuned
Radiomics Liver,"xgboost (PCA, tuned)",3,0.214212167449933,0.478782296180725,xgboost,PCA,tuned
Radiomics Liver,"xgboost (PCA, tuned)",4,0.188799666655873,0.44323343038559,xgboost,PCA,tuned
Radiomics Liver,"xgboost (PCA, tuned)",5,0.178262607074945,0.508707582950592,xgboost,PCA,tuned
Radiomics Liver,"xgboost (PCA, tuned)",6,0.188950543153207,0.477166831493378,xgboost,PCA,tuned
Radiomics Liver,"xgboost (PCA, tuned)",7,0.190057708926305,0.492018789052963,xgboost,PCA,tuned
Radiomics Liver,"xgboost (PCA, tuned)",8,0.182112098638093,0.550550580024719,xgboost,PCA,tuned
Radiomics Liver,"xgboost (PCA, tuned)",9,0.216899022346734,0.672348499298096,xgboost,PCA,tuned
Radiomics Liver,"xgboost (PCA, tuned)",10,0.199439075281219,0.510060369968414,xgboost,PCA,tuned
Radiomics Tumor,"RSF (no PCA, tuned)",1,0.155125192798127,0.646951794624329,rfsrc,no PCA,tuned
Radiomics Tumor,"RSF (no PCA, tuned)",2,0.172294202410257,0.590211153030396,rfsrc,no PCA,tuned
Radiomics Tumor,"RSF (no PCA, tuned)",3,0.160357021049834,0.742619931697845,rfsrc,no PCA,tuned
Radiomics Tumor,"RSF (no PCA, tuned)",4,0.184505421686807,0.578564941883087,rfsrc,no PCA,tuned
Radiomics Tumor,"RSF (no PCA, tuned)",5,0.164953081929685,0.539871692657471,rfsrc,no PCA,tuned
Radiomics Tumor,"RSF (no PCA, tuned)",6,0.163780101821841,0.668219923973083,rfsrc,no PCA,tuned
Radiomics Tumor,"RSF (no PCA, tuned)",7,0.188707523787941,0.614084482192993,rfsrc,no PCA,tuned
Radiomics Tumor,"RSF (no PCA, tuned)",8,0.145189741047065,0.732732713222504,rfsrc,no PCA,tuned
Radiomics Tumor,"RSF (no PCA, tuned)",9,0.168498225268611,0.642045438289642,rfsrc,no PCA,tuned
Radiomics Tumor,"RSF (no PCA, tuned)",10,0.176049241866973,0.659959733486176,rfsrc,no PCA,tuned
Radiomics Tumor,"RSF (PCA, tuned)",1,0.162818702448047,0.608735203742981,rfsrc,PCA,tuned
Radiomics Tumor,"RSF (PCA, tuned)",2,0.17104409254665,0.576775431632996,rfsrc,PCA,tuned
Radiomics Tumor,"RSF (PCA, tuned)",3,0.183710107933824,0.650368988513947,rfsrc,PCA,tuned
